pnl,days,reason,code,ed
-0.008435016465422558,2,回落3%,603112,20250710
0.006900675349734595,4,回落3%,603115,20260113
-0.0839852230863692,2,-5%止损,603121,20260202
-0.004559098316132467,2,回落3%,603125,20260113
-0.009304002001000507,1,回落3%,603125,20260213
0.0125322386679001,3,+5%回1%半,603127,20250227
-0.020538991674375565,4,回落3%,603127,20250228
0.01795940695296524,1,+5%回1%半,603130,20250214
0.04638476482617589,2,+7%回2%清,603130,20250217
-0.011255752212389367,3,回落3%,603131,20250709
0.010898913043478255,1,+5%回1%半,603139,20260417
0.051999456521739096,2,+7%回2%清,603139,20260420
0.01675969736413928,1,+5%回1%半,603150,20250211
0.018224064432150994,3,+7%回2%清,603150,20250213
0.035474585141690045,1,+5%回1%半,603150,20250806
0.019901442430431442,2,+7%回2%清,603150,20250807
-0.05667634408602156,2,-5%止损,603153,20241011
0.00821903807615219,3,回落3%,603153,20241108
0.025623458445040225,2,+5%回1%半,603153,20250808
-0.003062868632707771,6,回落3%,603153,20250814
-0.07204468085106393,4,-5%止损,603155,20250822
-0.10780114341718386,1,-5%止损,603163,20250522
0.0514672638436482,3,+5%回1%半,603163,20250808
0.050490065146579874,4,+7%回2%清,603163,20250811
-0.07996507747318236,1,-5%止损,603171,20241114
0.03023552915766738,1,+5%回1%半,603173,20241031
0.012092980561555073,2,回落3%,603173,20241101
0.010204047720494231,1,回落3%,603173,20241101
-0.10129999999999993,1,-5%止损,603178,20241010
0.07093292814694756,1,+5%回1%半,603178,20260422
0.014747082658022602,2,+7%回2%清,603178,20260423
-0.015107531380753068,5,回落3%,603179,20250814
-0.06218407005838202,1,-5%止损,603180,20241216
-0.023069082391843458,1,回落3%,603186,20250814
-0.031104727646454357,5,时间5天,603189,20250516
0.017451761252446144,2,+5%回1%半,603189,20250811
0.014760958904109564,3,+7%回2%清,603189,20250812
-0.08359942100909835,4,-5%止损,603190,20250619
-0.00887273814268638,5,时间5天,603190,20250818
